WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53877,20120914, 2.412, -82.61,  35.49,   25.4,   10.7,   18.0,   16.4,    0.0,   14.19,C,   40.8,   10.5,   18.3,   94.2,   43.3,   78.0,  0.116,  0.169,  0.134,  0.328,  0.368,   19.8,   20.2,   20.5,   20.9,   21.2
53877,20120915, 2.412, -82.61,  35.49,   26.3,    9.2,   17.8,   17.5,    7.5,   15.43,C,   41.5,    8.3,   19.9,   95.1,   37.6,   78.4,  0.118,  0.165,  0.130,  0.326,  0.368,   19.9,   20.2,   20.4,   20.7,   21.1
53877,20120916, 2.412, -82.61,  35.49,   24.0,   15.1,   19.5,   18.1,    1.0,    8.92,C,   34.0,   13.7,   19.5,   95.5,   67.1,   89.9,  0.142,  0.170,  0.131,  0.324,  0.368,   20.6,   20.8,   20.9,   20.8,   21.0
53877,20120917, 2.412, -82.61,  35.49,   20.4,   14.6,   17.5,   18.0,   45.9,    3.89,C,   25.6,   13.8,   18.8,   95.1,   84.2,   92.1,  0.172,  0.196,  0.144,  0.324,  0.367,   20.1,   20.5,   20.7,   20.9,   20.9
53877,20120918, 2.412, -82.61,  35.49,   20.2,   13.4,   16.8,   18.0,   67.1,    3.50,C,   22.1,   12.6,   18.6,   94.6,   78.5,   90.9,  0.420,  0.347,  0.279,  0.395,  0.393,   20.0,   20.3,   20.5,   20.7,   20.9
53877,20120919, 2.412, -82.61,  35.49,   21.5,    9.6,   15.5,   15.5,    0.0,   18.22,C,   31.4,    8.7,   17.4,   92.2,   50.0,   75.8,  0.343,  0.314,  0.260,  0.401,  0.396,   19.7,   20.1,   20.2,   20.6,   20.8
53877,20120920, 2.412, -82.61,  35.49,   22.8,   11.1,   16.9,   16.5,    0.0,   16.05,C,   34.4,   10.3,   17.9,   94.3,   57.1,   80.0,  0.299,  0.297,  0.251,  0.390,  0.398,   19.9,   20.2,   20.3,   20.5,   20.7
53877,20120921, 2.412, -82.61,  35.49,   24.2,    9.8,   17.0,   15.9,    0.0,   16.61,C,   33.7,    9.3,   17.9,  100.0,   48.8,   84.1,  0.282,  0.289,  0.249,  0.384,  0.398,   19.6,   19.9,   20.1,   20.4,   20.6
53877,20120922, 2.412, -82.61,  35.49,   26.4,   10.5,   18.4,   17.8,    0.0,   17.13,C,   34.7,    9.2,   18.4,   94.9,   39.4,   70.3,  0.268,  0.281,  0.246,  0.379,  0.398,   19.7,   20.0,   20.1,   20.3,   20.6
53877,20120923, 2.412, -82.61,  35.49,   20.9,    5.0,   13.0,   12.4,    0.0,   19.17,C,   31.4,    4.5,   13.7,   94.8,   26.3,   68.9,  0.254,  0.273,  0.241,  0.377,  0.386,   18.6,   19.3,   19.7,   20.2,   20.5
53877,20120924, 2.412, -82.61,  35.49,   20.4,    1.4,   10.9,   10.4,    0.0,   19.22,C,   29.6,    1.5,   11.9,   94.7,   35.6,   71.1,  0.241,  0.265,  0.237,  0.375,  0.378,   17.0,   17.8,   18.5,   19.7,   20.4
53877,20120925, 2.412, -82.61,  35.49,   23.8,    2.7,   13.3,   13.3,    0.0,   14.87,C,   30.9,    2.9,   14.3,   94.6,   38.7,   76.6,  0.229,  0.258,  0.231,  0.373,  0.377,   17.0,   17.5,   18.0,   19.1,   20.3
53877,20120926, 2.412, -82.61,  35.49,   26.6,    9.0,   17.8,   16.9,    0.0,   17.42,C,   33.9,    8.1,   17.6,   95.0,   36.7,   78.5,  0.218,  0.252,  0.225,  0.372,  0.377,   18.2,   18.4,   18.5,   19.0,   20.1
53877,20120927, 2.412, -82.61,  35.49,   24.8,   10.4,   17.6,   16.5,    0.0,   14.86,C,   34.1,    9.0,   17.6,  100.0,   43.9,   83.3,  0.208,  0.245,  0.219,  0.372,  0.376,   18.6,   18.9,   18.9,   19.2,   20.0
53877,20120928, 2.412, -82.61,  35.49,   26.0,   10.6,   18.3,   17.1,    0.0,   13.69,C,   34.1,   10.0,   18.0,   95.3,   47.4,   82.7,  0.198,  0.239,  0.214,  0.370,  0.376,   18.8,   19.0,   19.1,   19.3,   19.9
53877,20120929, 2.412, -82.61,  35.49,   22.1,   12.3,   17.2,   16.2,    5.6,    7.43,C,   28.0,   11.3,   16.9,   95.4,   74.3,   91.8,  0.204,  0.237,  0.209,  0.368,  0.375,   18.9,   19.2,   19.3,   19.4,   19.8
53877,20120930, 2.412, -82.61,  35.49,   20.0,   11.7,   15.8,   15.3,    0.0,   10.59,C,   27.6,   10.6,   17.0,   95.5,   62.3,   83.2,  0.213,  0.241,  0.208,  0.367,  0.375,   18.6,   19.0,   19.1,   19.4,   19.8
53877,20121001, 2.412, -82.61,  35.49,   15.6,   13.9,   14.8,   14.6,   25.0,    1.16,C,   17.4,   14.7,   15.5,   94.9,   89.4,   93.2,  0.266,  0.265,  0.216,  0.365,  0.375,   18.1,   18.6,   19.0,   19.4,   19.7
53877,20121002, 2.412, -82.61,  35.49,   23.2,   14.5,   18.8,   18.8,   30.3,   14.63,C,   30.3,   14.1,   19.9,   95.1,   56.5,   82.3,  0.396,  0.353,  0.292,  0.407,  0.394,   19.0,   19.0,   18.9,   19.2,   19.7
53877,20121003, 2.412, -82.61,  35.49,   22.9,   12.9,   17.9,   16.9,    0.0,    9.83,C,   30.1,   12.6,   17.6,   94.8,   52.3,   81.4,  0.320,  0.308,  0.263,  0.405,  0.398,   19.0,   19.3,   19.3,   19.4,   19.6
53877,20121004, 2.422, -82.61,  35.49,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53877,20121005, 2.422, -82.61,  35.49,   24.0,    7.4,   15.7,NA,    0.0,   16.64,C,   32.0,    7.1,   16.1,  100.0,   45.3,   79.9,  0.284,  0.288,  0.253,  0.391,  0.399,   18.2,   18.6,   18.8,   19.3,   19.6
53877,20121006, 2.422, -82.61,  35.49,   21.7,    8.0,   14.9,   13.6,    0.0,   10.48,C,   30.7,    7.8,   15.3,   95.7,   59.1,   83.5,  0.273,  0.283,  0.249,  0.384,  0.397,   17.7,   18.2,   18.4,   19.1,   19.6
53877,20121007, 2.422, -82.61,  35.49,   14.0,    5.7,    9.8,   10.0,    5.2,    2.30,C,   17.7,    6.1,   11.6,   95.2,   75.9,   87.2,  0.295,  0.290,  0.250,  0.380,  0.383,   16.9,   17.6,   18.1,   18.9,   19.5
53877,20121008, 2.422, -82.61,  35.49,    9.5,    6.8,    8.1,    7.9,    0.2,    2.90,C,   13.3,    8.6,    9.9,   94.2,   75.9,   86.9,  0.293,  0.291,  0.253,  0.379,  0.380,   15.3,   16.2,   17.0,   18.3,   19.4
53877,20121009, 2.422, -82.61,  35.49,   15.6,    7.5,   11.6,   10.2,    0.0,   12.45,C,   25.8,    7.2,   12.3,   92.0,   56.5,   79.6,  0.285,  0.288,  0.251,  0.378,  0.379,   15.4,   16.0,   16.5,   17.7,   19.2
53877,20121010, 2.422, -82.61,  35.49,   16.3,    4.0,   10.2,   10.4,    0.0,    9.88,C,   23.9,    3.6,   10.9,   94.9,   59.4,   81.8,  0.277,  0.283,  0.249,  0.378,  0.378,   15.1,   15.7,   16.3,   17.4,   19.0
53877,20121011, 2.422, -82.61,  35.49,   19.7,    1.6,   10.6,   10.1,    0.0,   16.52,C,   27.5,    1.3,   10.8,   95.1,   44.4,   77.4,  0.269,  0.278,  0.247,  0.377,  0.379,   14.6,   15.2,   15.8,   17.0,   18.9
53877,20121012, 2.422, -82.61,  35.49,   19.7,    5.8,   12.7,   11.7,    0.0,   10.94,C,   28.0,    5.1,   12.5,   95.0,   55.7,   80.4,  0.259,  0.274,  0.243,  0.376,  0.377,   14.9,   15.4,   15.8,   16.8,   18.7
53877,20121013, 2.422, -82.61,  35.49,   17.5,    7.2,   12.3,   11.4,    0.0,   15.91,C,   26.1,    5.7,   12.3,   95.2,   49.2,   74.3,  0.251,  0.269,  0.240,  0.374,  0.377,   15.1,   15.5,   15.9,   16.7,   18.5
53877,20121014, 2.422, -82.61,  35.49,   18.8,    7.5,   13.2,   13.6,    0.0,    5.93,C,   23.8,    6.7,   13.8,   91.9,   71.0,   82.4,  0.242,  0.265,  0.236,  0.373,  0.377,   15.1,   15.6,   15.9,   16.7,   18.3
53877,20121015, 2.422, -82.61,  35.49,   20.9,    7.9,   14.4,   15.5,   19.5,   14.14,C,   28.4,    6.5,   15.6,   95.2,   35.8,   70.4,  0.308,  0.302,  0.259,  0.377,  0.377,   16.2,   16.4,   16.5,   16.8,   18.2
53877,20121016, 2.422, -82.61,  35.49,   18.7,    4.3,   11.5,   10.6,    0.0,   15.83,C,   26.0,    3.4,   11.5,   93.8,   31.2,   69.1,  0.294,  0.295,  0.261,  0.382,  0.377,   15.1,   15.7,   16.1,   16.9,   18.1
53877,20121017, 2.422, -82.61,  35.49,   20.4,    0.8,   10.6,   10.6,    0.0,   15.40,C,   28.0,    0.7,   10.4,   94.9,   31.6,   68.1,  0.277,  0.287,  0.257,  0.380,  0.376,   14.1,   14.7,   15.3,   16.5,   18.0
53877,20121018, 2.422, -82.61,  35.49,   18.9,    9.6,   14.2,   13.8,    0.0,    9.48,C,   26.3,    6.9,   13.3,   94.0,   61.2,   77.8,  0.263,  0.281,  0.253,  0.378,  0.376,   14.9,   15.2,   15.5,   16.3,   17.9
53877,20121019, 2.422, -82.61,  35.49,   19.5,    2.3,   10.9,   10.0,    0.0,   14.95,C,   25.9,    1.4,    9.7,   95.2,   20.1,   65.3,  0.258,  0.276,  0.249,  0.377,  0.376,   14.2,   14.8,   15.3,   16.2,   17.8
53877,20121020, 2.422, -82.61,  35.49,   16.3,    1.8,    9.0,    8.3,    0.0,   14.19,C,   24.0,    1.5,    9.0,   94.0,   43.8,   73.2,  0.249,  0.271,  0.246,  0.376,  0.376,   13.4,   14.0,   14.6,   15.9,   17.7
53877,20121021, 2.422, -82.61,  35.49,   19.9,    1.7,   10.8,    9.2,    0.0,   14.81,C,   25.8,    1.1,    9.0,   95.3,   35.1,   73.2,  0.232,  0.266,  0.242,  0.375,  0.376,   13.0,   13.6,   14.2,   15.5,   17.5
53877,20121022, 2.422, -82.61,  35.49,   23.6,    1.6,   12.6,   11.1,    0.0,   14.43,C,   28.7,    1.3,   10.9,   94.6,   31.7,   73.2,  0.223,  0.261,  0.238,  0.374,  0.376,   13.1,   13.5,   14.0,   15.2,   17.4
53877,20121023, 2.422, -82.61,  35.49,   24.4,    3.7,   14.0,   12.4,    0.0,   13.56,C,   28.8,    2.8,   11.6,   94.8,   34.9,   76.2,  0.219,  0.256,  0.233,  0.373,  0.375,   13.5,   13.9,   14.2,   15.2,   17.2
53877,20121024, 2.422, -82.61,  35.49,   24.9,    3.9,   14.4,   13.0,    0.0,   14.17,C,   29.4,    2.8,   11.5,   95.5,   25.6,   71.8,  0.208,  0.251,  0.229,  0.372,  0.375,   13.7,   14.1,   14.4,   15.2,   17.1
53877,20121025, 2.422, -82.61,  35.49,   22.8,    3.4,   13.1,   12.4,    0.0,   13.09,C,   29.7,    2.2,   11.3,   94.6,   46.6,   76.7,  0.194,  0.245,  0.224,  0.370,  0.375,   13.6,   14.0,   14.3,   15.2,   16.9
53877,20121026, 2.422, -82.61,  35.49,   23.0,    9.4,   16.2,   15.2,    0.0,    9.18,C,   28.9,    7.5,   14.2,   94.4,   44.8,   75.7,  0.196,  0.241,  0.220,  0.368,  0.375,   14.5,   14.7,   14.8,   15.3,   16.8
53877,20121027, 2.422, -82.61,  35.49,   19.0,    7.6,   13.3,   12.4,    0.0,    8.03,C,   23.6,    6.5,   12.6,   94.6,   58.8,   79.4,  0.195,  0.238,  0.216,  0.367,  0.374,   14.4,   14.7,   14.9,   15.4,   16.8
53877,20121028, 2.422, -82.61,  35.49,   11.1,    4.1,    7.6,    8.0,    2.7,    3.64,C,   14.3,    3.3,    8.7,   90.5,   67.9,   76.1,  0.191,  0.235,  0.212,  0.366,  0.373,   13.6,   14.3,   14.8,   15.5,   16.8
53877,20121029, 2.422, -82.61,  35.49,    7.2,    2.3,    4.8,    4.4,    0.0,   11.93,C,   15.6,    2.5,    5.7,   75.8,   54.9,   65.5,  0.193,  0.235,  0.209,  0.365,  0.373,   11.8,   12.9,   13.8,   15.0,   16.7
53877,20121030, 2.422, -82.61,  35.49,    5.2,    2.3,    3.7,    3.6,    0.0,    3.95,C,    9.6,    2.2,    4.2,   78.1,   56.6,   64.9,  0.192,  0.234,  0.207,  0.363,  0.373,   10.6,   11.7,   12.8,   14.4,   16.6
53877,20121031, 2.422, -82.61,  35.49,   12.1,    2.7,    7.4,    6.3,    0.0,   12.15,C,   20.2,   -0.1,    6.3,   73.4,   27.5,   51.3,  0.188,  0.232,  0.205,  0.361,  0.373,   10.7,   11.5,   12.4,   13.8,   16.4
53877,20121101, 2.422, -82.61,  35.49,   12.7,    1.4,    7.1,    7.0,    0.0,   12.44,C,   20.9,   -0.9,    5.8,   60.0,   18.7,   38.8,  0.182,  0.228,  0.202,  0.360,  0.373,   10.3,   11.1,   12.0,   13.5,   16.2
53877,20121102, 2.422, -82.61,  35.49,   18.0,   -0.6,    8.7,    7.4,    0.0,   10.76,C,   24.8,   -1.6,    6.7,   85.2,   32.5,   57.0,  0.177,  0.223,  0.199,  0.359,  0.373,   10.1,   10.8,   11.6,   13.1,   16.0
53877,20121103, 2.422, -82.61,  35.49,   20.4,   -2.0,    9.2,    7.4,    0.0,   11.31,C,   24.8,   -2.3,    6.4,   93.1,   22.9,   65.9,  0.170,  0.218,  0.196,  0.358,  0.372,   10.0,   10.6,   11.4,   12.9,   15.8
53877,20121104, 2.422, -82.61,  35.49,   16.5,    5.3,   10.9,    9.6,    0.0,    6.34,C,   21.1,    3.4,    9.1,   88.7,   52.5,   73.0,  0.165,  0.216,  0.193,  0.356,  0.372,   10.9,   11.3,   11.8,   12.8,   15.6
53877,20121105, 2.422, -82.61,  35.49,   13.2,   -0.3,    6.4,    5.8,    0.0,   11.78,C,   19.7,   -1.4,    5.4,   93.4,   27.2,   63.1,  0.162,  0.213,  0.191,  0.355,  0.372,   10.4,   11.0,   11.7,   12.9,   15.4
53877,20121106, 2.422, -82.61,  35.49,    6.2,    0.7,    3.5,    3.6,    4.2,    3.30,C,   10.1,    0.3,    4.9,   94.3,   55.2,   84.6,  0.163,  0.211,  0.188,  0.354,  0.372,    9.5,   10.3,   11.1,   12.6,   15.2
53877,20121107, 2.422, -82.61,  35.49,    6.7,    2.9,    4.8,    4.6,    4.3,    3.58,C,   11.0,    0.8,    5.7,   95.0,   75.3,   87.4,  0.187,  0.216,  0.187,  0.353,  0.372,    9.6,   10.3,   11.0,   12.3,   15.1
53877,20121108, 2.422, -82.61,  35.49,   12.3,   -2.2,    5.0,    4.4,    0.0,   11.45,C,   18.7,   -3.0,    3.8,   95.3,   37.3,   72.7,  0.197,  0.224,  0.188,  0.352,  0.371,    9.2,    9.9,   10.7,   12.1,   14.9
53877,20121109, 2.422, -82.61,  35.49,   17.2,   -4.4,    6.4,    4.1,    0.0,   11.30,C,   21.5,   -4.7,    3.3,   93.1,   24.9,   70.6,  0.192,  0.223,  0.190,  0.352,  0.371,    8.1,    8.9,    9.9,   11.7,   14.7
53877,20121110, 2.422, -82.61,  35.49,   21.2,   -2.8,    9.2,    7.2,    0.0,   11.11,C,   24.8,   -3.4,    5.2,   93.6,   11.6,   62.4,  0.188,  0.222,  0.190,  0.350,  0.370,    8.3,    8.9,    9.7,   11.3,   14.6
53877,20121111, 2.422, -82.61,  35.49,   18.5,   -2.0,    8.3,    9.4,    0.0,    9.23,C,   24.8,   -2.8,    8.3,   93.5,   37.5,   67.5,  0.183,  0.221,  0.190,  0.350,  0.370,    8.7,    9.2,    9.7,   11.1,   14.4
53877,20121112, 2.422, -82.61,  35.49,   17.3,    5.4,   11.3,   14.2,    5.5,    2.46,C,   17.7,    6.2,   13.2,   93.8,   67.9,   78.6,  0.181,  0.220,  0.190,  0.348,  0.370,   11.3,   11.2,   11.2,   11.5,   14.2
53877,20121113, 2.422, -82.61,  35.49,   10.7,   -3.4,    3.6,    4.2,    0.7,   11.44,C,   17.4,   -4.1,    4.6,   91.1,   31.5,   67.8,  0.208,  0.229,  0.190,  0.349,  0.370,   10.2,   10.9,   11.4,   12.0,   14.1
53877,20121114, 2.422, -82.61,  35.49,    9.4,   -6.0,    1.7,    1.4,    0.0,    9.93,C,   16.6,   -6.0,    2.2,   92.0,   40.7,   70.8,  0.202,  0.231,  0.192,  0.348,  0.370,    7.8,    8.8,    9.9,   11.6,   14.0
53877,20121115, 2.422, -82.61,  35.49,   13.7,   -2.0,    5.9,    4.0,    0.7,    9.90,C,   18.5,   -2.9,    4.2,   95.6,   41.2,   76.4,  0.200,  0.230,  0.198,  0.347,  0.369,    8.2,    8.8,    9.6,   11.1,   14.0
53877,20121116, 2.422, -82.61,  35.49,   14.3,   -4.6,    4.9,    3.0,    0.0,   10.61,C,   19.9,   -5.1,    2.3,   93.8,   21.5,   69.4,  0.197,  0.229,  0.219,  0.347,  0.369,    7.3,    8.2,    9.0,   10.8,   13.8
53877,20121117, 2.422, -82.61,  35.49,   14.3,   -4.6,    4.9,    2.9,    0.0,   10.69,C,   18.9,   -5.4,    1.9,   93.3,   14.1,   64.3,  0.193,  0.228,  0.216,  0.346,  0.369,    6.8,    7.6,    8.5,   10.4,   13.6
53877,20121118, 2.422, -82.61,  35.49,   13.0,   -2.9,    5.0,    3.6,    0.0,    6.76,C,   20.5,   -4.4,    2.6,   94.2,   55.4,   75.4,  0.190,  0.226,  0.215,  0.345,  0.369,    6.8,    7.5,    8.3,   10.0,   13.4
53877,20121119, 2.422, -82.61,  35.49,   16.3,   -1.9,    7.2,    5.7,    0.0,    8.04,C,   21.1,   -3.0,    5.5,   94.6,   52.6,   82.2,  0.187,  0.224,  0.215,  0.344,  0.368,    7.6,    8.0,    8.6,    9.9,   13.3
53877,20121120, 2.422, -82.61,  35.49,   16.7,   -0.5,    8.1,    5.8,    0.0,   10.32,C,   23.5,   -1.4,    5.2,   95.1,   30.3,   72.7,  0.183,  0.223,  0.217,  0.344,  0.368,    7.9,    8.4,    8.9,   10.0,   13.1
53877,20121121, 2.422, -82.61,  35.49,   17.1,   -1.8,    7.6,    5.9,    0.0,    9.98,C,   25.5,   -2.7,    5.0,   93.9,   33.5,   69.7,  0.181,  0.221,  0.215,  0.344,  0.368,    7.8,    8.3,    8.8,   10.0,   13.0
53877,20121122, 2.422, -82.61,  35.49,   18.0,   -2.8,    7.6,    5.0,    0.0,   10.20,C,   26.7,   -4.0,    4.2,   93.6,   24.9,   71.4,  0.179,  0.220,  0.215,  0.343,  0.368,    7.7,    8.2,    8.8,   10.0,   12.8
53877,20121123, 2.422, -82.61,  35.49,   16.1,   -3.2,    6.5,    6.1,    0.0,    6.20,C,   25.1,   -4.4,    5.2,   93.6,   33.3,   68.4,  0.178,  0.219,  0.214,  0.343,  0.368,    7.6,    8.1,    8.7,    9.9,   12.7
53877,20121124, 2.422, -82.61,  35.49,    5.6,   -5.4,    0.1,    1.4,    0.0,   10.25,C,   18.1,   -7.5,    1.0,   80.2,   36.9,   56.3,  0.176,  0.219,  0.215,  0.343,  0.368,    7.1,    7.9,    8.7,    9.9,   12.6
53877,20121125, 2.422, -82.61,  35.49,   11.5,   -8.2,    1.7,   -0.7,    0.0,    9.94,C,   20.6,   -8.0,   -0.3,   89.1,   13.6,   60.6,  0.174,  0.217,  0.212,  0.343,  0.368,    5.6,    6.6,    7.6,    9.4,   12.5
53877,20121126, 2.422, -82.61,  35.49,   17.0,   -5.7,    5.6,    5.6,    0.0,    9.58,C,   24.7,   -6.4,    4.8,   84.3,   20.7,   51.5,  0.173,  0.216,  0.208,  0.342,  0.367,    6.0,    6.6,    7.3,    9.0,   12.4
53877,20121127, 2.422, -82.61,  35.49,   10.4,    5.1,    7.7,    7.3,    0.0,    1.93,C,   13.1,    2.5,    7.2,   85.4,   49.5,   75.3,  0.172,  0.216,  0.212,  0.342,  0.367,    7.7,    8.0,    8.4,    9.2,   12.2
53877,20121128, 2.422, -82.61,  35.49,   10.0,   -4.1,    2.9,    3.3,    0.0,    9.85,C,   20.6,   -6.1,    3.6,   90.4,   26.6,   64.7,  0.171,  0.215,  0.213,  0.342,  0.367,    7.6,    8.1,    8.6,    9.4,   12.0
53877,20121129, 2.422, -82.61,  35.49,   13.9,   -7.0,    3.5,    1.4,    0.0,    9.42,C,   22.1,   -7.3,    1.3,   92.7,   31.4,   72.5,  0.169,  0.214,  0.210,  0.341,  0.367,    6.0,    6.9,    7.7,    9.2,   12.0
53877,20121130, 2.422, -82.61,  35.49,   15.6,   -5.4,    5.1,    2.8,    0.0,    8.63,C,   23.1,   -6.6,    2.2,   94.6,   33.9,   75.3,  0.167,  0.213,  0.207,  0.341,  0.367,    6.0,    6.7,    7.4,    8.9,   11.9
53877,20121201, 2.422, -82.61,  35.49,   16.7,   -3.3,    6.7,    5.3,    0.0,    9.22,C,   24.7,   -4.3,    4.6,   93.8,   42.1,   75.1,  0.165,  0.212,  0.207,  0.341,  0.367,    6.4,    6.9,    7.5,    8.7,   11.8
53877,20121202, 2.422, -82.61,  35.49,   18.6,    0.0,    9.3,    7.4,    0.0,    7.37,C,   26.4,   -1.0,    6.4,   94.3,   44.1,   78.1,  0.164,  0.212,  0.207,  0.340,  0.368,    7.3,    7.7,    8.0,    8.9,   11.6
53877,20121203, 2.422, -82.61,  35.49,   20.9,    0.4,   10.7,    9.1,    0.0,    8.88,C,   28.1,   -0.5,    8.2,   94.4,   41.7,   74.5,  0.164,  0.211,  0.209,  0.340,  0.368,    8.1,    8.3,    8.5,    9.1,   11.6
53877,20121204, 2.422, -82.61,  35.49,   19.8,    0.2,   10.0,    9.6,    0.0,    7.45,C,   27.3,   -0.8,    9.3,   94.6,   42.9,   73.8,  0.163,  0.211,  0.209,  0.340,  0.367,    8.5,    8.7,    8.9,    9.4,   11.5
53877,20121205, 2.422, -82.61,  35.49,   14.4,    1.8,    8.1,   10.1,    0.0,    2.20,C,   15.8,    0.3,    9.3,   85.2,   44.1,   72.6,  0.163,  0.209,  0.212,  0.339,  0.367,    9.5,    9.7,    9.7,    9.8,   11.5
53877,20121206, 2.422, -82.61,  35.49,   10.9,    2.8,    6.8,    8.1,    0.6,    3.66,C,   14.3,    4.4,    8.5,   88.5,   42.1,   59.8,  0.162,  0.209,  0.211,  0.339,  0.367,    9.1,    9.4,    9.7,   10.0,   11.6
53877,20121207, 2.422, -82.61,  35.49,   16.8,    3.4,   10.1,    8.6,    0.0,    6.41,C,   23.0,    1.8,    8.7,   94.1,   56.1,   76.6,  0.162,  0.208,  0.210,  0.339,  0.367,    9.5,    9.8,    9.9,   10.1,   11.6
53877,20121208, 2.422, -82.61,  35.49,   19.3,    3.2,   11.2,    9.5,    0.0,    6.93,C,   28.1,    2.0,   10.0,   95.4,   45.4,   81.6,  0.163,  0.208,  0.210,  0.339,  0.367,    9.8,   10.0,   10.1,   10.3,   11.6
53877,20121209, 2.422, -82.61,  35.49,   19.3,    6.0,   12.6,   11.8,    0.3,    6.72,C,   26.4,    4.5,   11.5,   95.8,   54.6,   81.8,  0.163,  0.208,  0.210,  0.338,  0.367,   10.4,   10.5,   10.5,   10.5,   11.7
53877,20121210, 2.422, -82.61,  35.49,   15.1,    6.3,   10.7,   12.5,    5.9,    2.23,C,   18.1,    7.0,   11.6,   95.7,   68.7,   88.1,  0.163,  0.208,  0.211,  0.338,  0.367,   11.1,   11.1,   11.0,   10.9,   11.7
53877,20121211, 2.422, -82.61,  35.49,    6.3,   -1.3,    2.5,    2.7,    0.0,    4.62,C,   13.0,   -0.3,    4.7,   92.4,   61.2,   79.3,  0.172,  0.210,  0.212,  0.338,  0.367,    9.8,   10.4,   10.8,   11.1,   11.8
53877,20121212, 2.422, -82.61,  35.49,    5.6,   -1.6,    2.0,    1.9,    0.0,    3.21,C,    8.4,   -0.1,    3.7,   94.5,   60.9,   82.8,  0.178,  0.212,  0.210,  0.338,  0.367,    7.9,    8.7,    9.5,   10.6,   11.9
53877,20121213, 2.422, -82.61,  35.49,   11.7,   -3.5,    4.1,    3.8,    0.0,    8.84,C,   19.7,   -4.3,    4.4,   91.2,   30.0,   65.3,  0.180,  0.213,  0.209,  0.337,  0.367,    7.9,    8.6,    9.2,   10.1,   11.9
53877,20121214, 2.422, -82.61,  35.49,   14.2,   -6.2,    4.0,    1.8,    0.0,    8.73,C,   21.1,   -5.9,    1.8,   91.6,   22.8,   71.5,  0.180,  0.213,  0.207,  0.337,  0.366,    6.4,    7.3,    8.2,    9.7,   11.9
53877,20121215, 2.422, -82.61,  35.49,   14.8,   -1.2,    6.8,    6.1,    0.0,    5.69,C,   21.2,   -1.4,    6.3,   87.6,   35.2,   65.3,  0.180,  0.213,  0.207,  0.337,  0.367,    7.1,    7.6,    8.1,    9.3,   11.7
53877,20121216, 2.422, -82.61,  35.49,   10.2,    4.2,    7.2,    7.8,   15.5,    1.41,C,   12.2,    2.4,    8.0,   95.8,   73.7,   92.4,  0.207,  0.221,  0.207,  0.336,  0.366,    8.2,    8.4,    8.8,    9.3,   11.6
53877,20121217, 2.422, -82.61,  35.49,   12.3,    6.4,    9.3,    8.8,    1.3,    2.61,C,   14.5,    4.0,    8.6,   95.9,   81.1,   93.6,  0.293,  0.277,  0.215,  0.336,  0.366,    8.9,    9.1,    9.3,    9.6,   11.5
53877,20121218, 2.422, -82.61,  35.49,   10.5,   -2.6,    3.9,    5.1,    2.1,    8.76,C,   16.9,   -2.7,    5.0,   96.4,   34.0,   76.3,  0.294,  0.288,  0.226,  0.336,  0.366,    8.4,    8.9,    9.3,    9.8,   11.4
53877,20121219, 2.422, -82.61,  35.49,   15.3,   -4.2,    5.6,    3.4,    0.0,    7.96,C,   21.9,   -3.7,    3.4,   94.6,   42.1,   80.1,  0.286,  0.285,  0.231,  0.336,  0.366,    6.8,    7.5,    8.3,    9.5,   11.4
53877,20121220, 2.422, -82.61,  35.49,    9.8,   -1.0,    4.4,    5.0,   21.1,    2.75,C,   14.1,   -0.8,    4.8,   95.7,   59.6,   84.5,  0.301,  0.296,  0.239,  0.342,  0.366,    7.0,    7.5,    8.1,    9.1,   11.3
53877,20121221, 2.422, -82.61,  35.49,    3.3,   -1.2,    1.0,    1.0,    0.0,    6.92,C,   10.3,   -3.9,    1.2,   72.5,   39.9,   53.7,  0.303,  0.302,  0.251,  0.367,  0.366,    6.2,    7.0,    7.8,    8.9,   11.2
53877,20121222, 2.422, -82.61,  35.49,    6.6,   -5.8,    0.4,   -0.6,    0.0,    8.99,C,   15.5,   -6.4,   -1.0,   80.0,   22.3,   48.1,  0.295,  0.295,  0.246,  0.367,  0.366,    4.5,    5.5,    6.6,    8.3,   11.1
53877,20121223, 2.422, -82.61,  35.49,    7.5,   -8.4,   -0.4,   -1.6,    0.0,    3.91,C,    9.1,   -7.6,   -0.9,   88.5,   33.6,   72.1,  0.289,  0.290,  0.244,  0.366,  0.366,    3.7,    4.6,    5.7,    7.7,   11.0
